출발행정코드,출발도,출발시,출발동,출발 주소,도착행정코드,도착도,도착시,도착동,도착 주소,위도,경도
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,,
5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,,
5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,5011033000,제주특별자치도,제주시,우도면,제주특별자치도 제주시 우도면,,
5011033000,제주특별자치도,제주시,우도면,제주특별자치도 제주시 우도면,5011033000,제주특별자치도,제주시,우도면,제주특별자치도 제주시 우도면,,
5011033000,제주특별자치도,제주시,우도면,제주특별자치도 제주시 우도면,5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,,
5013025900,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍,5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,,
5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,5011053000,제주특별자치도,제주시,이도1동,제주특별자치도 제주시 이도1동,,
5011053000,제주특별자치도,제주시,이도1동,제주특별자치도 제주시 이도1동,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,2644052000,부산광역시,강서구,대저2동,부산광역시 강서구 대저2동,,
5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,5013057000,제주특별자치도,서귀포시,동홍동,제주특별자치도 서귀포시 동홍동,,
5013057000,제주특별자치도,서귀포시,동홍동,제주특별자치도 서귀포시 동홍동,5013053000,제주특별자치도,서귀포시,중앙동,제주특별자치도 서귀포시 중앙동,,
5013053000,제주특별자치도,서귀포시,중앙동,제주특별자치도 서귀포시 중앙동,5013052000,제주특별자치도,서귀포시,정방동,제주특별자치도 서귀포시 정방동,,
5013052000,제주특별자치도,서귀포시,정방동,제주특별자치도 서귀포시 정방동,5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,,
5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,,
5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,,
5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,,
5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,5013051000,제주특별자치도,서귀포시,송산동,제주특별자치도 서귀포시 송산동,,
5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,,
5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011052000,제주특별자치도,제주시,일도2동,제주특별자치도 제주시 일도2동,5011059000,제주특별자치도,제주시,건입동,제주특별자치도 제주시 건입동,,
5011059000,제주특별자치도,제주시,건입동,제주특별자치도 제주시 건입동,5011051000,제주특별자치도,제주시,일도1동,제주특별자치도 제주시 일도1동,,
5011051000,제주특별자치도,제주시,일도1동,제주특별자치도 제주시 일도1동,5011053000,제주특별자치도,제주시,이도1동,제주특별자치도 제주시 이도1동,,
5011053000,제주특별자치도,제주시,이도1동,제주특별자치도 제주시 이도1동,5011052000,제주특별자치도,제주시,일도2동,제주특별자치도 제주시 일도2동,,
5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,5011059000,제주특별자치도,제주시,건입동,제주특별자치도 제주시 건입동,,
5011059000,제주특별자치도,제주시,건입동,제주특별자치도 제주시 건입동,5011051000,제주특별자치도,제주시,일도1동,제주특별자치도 제주시 일도1동,,
5011051000,제주특별자치도,제주시,일도1동,제주특별자치도 제주시 일도1동,5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,,
5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,,
5013032000,제주특별자치도,서귀포시,표선면,제주특별자치도 서귀포시 표선면,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011062000,제주특별자치도,제주시,봉개동,제주특별자치도 제주시 봉개동,,
5011062000,제주특별자치도,제주시,봉개동,제주특별자치도 제주시 봉개동,5013032000,제주특별자치도,서귀포시,표선면,제주특별자치도 서귀포시 표선면,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011025900,제주특별자치도,제주시,조천읍,제주특별자치도 제주시 조천읍,,
5011025900,제주특별자치도,제주시,조천읍,제주특별자치도 제주시 조천읍,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,,
5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011060000,제주특별자치도,제주시,화북동,제주특별자치도 제주시 화북동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,,
5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,5011025300,제주특별자치도,제주시,애월읍,제주특별자치도 제주시 애월읍,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,,
5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
